index,pixel_id,Year_1987,Year_1988,Year_1989,Year_1990,Year_1991,Year_1992,Year_1993,Year_1994,Year_1995,Year_1996,Year_1997,Year_1998,Year_1999,Year_2000,Year_2001,Year_2002,Year_2003,Year_2004,Year_2005,Year_2006,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Year_2014,Year_2015,Year_2016,Year_2017,Year_2018,Year_2019,Year_2020,Year_2021,Year_2022,Year_2023,longitude,latitude
1420,1420,0.383276932,0.400513472,0.544921812,0.32519904,0.467749334,0.784108685,0.323972931,0.145707068,0.617516894,0.795868689,0.109979115,0.545034223,0.282404125,0.343051607,0.515911289,0.490174617,0.732199894,0.359096636,0.313214618,0.201077775,0.427295373,0.463938098,0.583775089,0.118787657,0.263059706,0.234276966,0,-0.181189204,0.431320622,0.518921991,-0.359401332,0.478171421,0.27028037,0.638617797,0.191348891,0.048440635,0.851981399,105.6279984,20.31490608
1421,1421,0.382093487,0.395138439,0.511146139,0.295679433,0.473687915,0.768401264,0.321441146,0.139404124,0.601100446,0.771645593,0.097121593,0.527899476,0.24914275,0.3346936,0.487227251,0.463927778,0.609416483,0.343189386,0.301613741,0.210412007,0.426998935,0.457070841,0.578552401,0.120706287,0.232195946,0.216465184,0,-0.188608325,0.503217166,0.502578788,-0.351204337,0.467946569,0.262327978,0.644597142,0.004361484,0.052642202,0.796940866,105.6282679,20.31490608
1422,1422,0.381032871,0.391791922,0.497477891,0.240745341,0.482549515,0.777122453,0.318735672,0.136717136,0.589142682,0.745088292,0.090083662,0.507904602,0.225359312,0.328613048,0.479027689,0.449635936,0.590344086,0.282763289,0.297540127,0.171300699,0.444891356,0.464940075,0.583902457,0.116658861,0.216905622,0.222086354,0,-0.187366735,0.590996952,0.492768119,-0.345121172,0.461955242,0.278393761,0.641791556,0.008215548,0.054926309,0.753373503,105.6285374,20.31490608
1423,1423,0.374625559,0.395426771,0.494167657,0.192928744,0.496314115,0.771197969,0.313332641,0.062894239,0.610293218,0.711195113,0.163406381,0.48605724,0.214160434,0.323485854,0.455559815,0.442023583,0.636729538,0.32478205,0.292523193,0.205510444,0.453294986,0.466835609,0.587728048,0.118673341,0.197364514,0.222471947,0,-0.1750751,0.661769466,0.497850976,0.245155078,0.47173912,0.260281997,0.662054374,0.009415482,0.131299511,0.854232617,105.6288069,20.31490608
1424,1424,0.383388283,0.400947584,0.47976313,0.192908534,0.5037246,0.780078326,0.323972166,0.073584032,0.618965021,0.730715565,0.15585964,0.484842989,0.216185121,0.330887466,0.450096898,0.414782202,0.586138866,0.317596705,0.292218144,0.207507155,0.453159599,0.467192847,0.576114664,0.122569486,0.196254326,0.217373898,0,-0.178689199,0.648781293,0.511253095,0.249238447,0.462451259,0.266382945,0.666409463,0.023642672,0.137038336,0.846452305,105.6290764,20.31490608
1425,1425,0.379394489,0.398009922,0.471723009,0.218998745,0.509297669,0.769494024,0.330004909,0.080455809,0.611761194,0.760281799,0.162608379,0.49284869,0.208461653,0.320766688,0.417274025,0.409077733,0.558196676,0.324051062,0.222057793,0.220809778,0.456679199,0.468210482,0.577995814,0.122826867,0.195257422,0.243392185,0,-0.201144977,0.65163565,0.509162793,0.252134947,0.478728608,0.267042446,0.66037734,0.004331247,0.138640574,0.858047707,105.6293459,20.31490608
1426,1426,0.382203762,0.398824667,0.467902712,0.223005423,0.534358787,0.783236192,0.319014338,0.139718895,0.616454938,0.771479387,0.174181608,0.49830024,0.211190566,0.316086902,0.404409085,0.412672102,0.508743267,0.331259971,0.227363456,0.226694125,0.457127973,0.466626692,0.5894274,0.120809745,0.197244122,0.241606841,0,-0.231528903,0.517009374,0.50478527,0.239326942,0.471375649,0.261780149,0.657950572,0.017167657,0.127771279,0.861977339,105.6296154,20.31490608
1427,1427,0.386383569,0.412842258,0.472161554,0.205527959,0.558338426,0.796284421,0.320007867,0.146341542,0.62119335,0.769708755,0.177544271,0.530543108,0.216524033,0.324732695,0.420209449,0.430684128,0.508300265,0.330325928,0.234254942,0.21879692,0.461256311,0.469434763,0.60610222,0.118661911,0.204299586,-0.382792685,0,-0.240610336,0.494951995,0.509145312,0.22766749,0.474032671,0.264980637,0.649982246,0.025748513,0.135138123,0.860399373,105.6298849,20.31490608
1428,1428,0.387661837,0.426109831,0.485716378,0.203024254,0.570415074,0.806923412,0.31573077,0.150284822,0.625459675,0.768108864,0.160883914,0.535676383,0.225484358,0.337236178,0.433068113,0.452264205,0.494647938,0.353924677,0.170237742,0.212391307,0.475113831,0.473775379,0.611234268,0.124383046,0.222384082,-0.385027992,0,-0.243892615,0.447683411,0.516799639,0.223172967,0.479160399,0.266695184,0.645892164,0.01919043,0.116136811,0.865863016,105.6301544,20.31490608
1429,1429,0.387661837,0.426109831,0.485716378,0.203024254,0.570415074,0.806923412,0.31573077,0.150284822,0.625459675,0.768108864,0.160883914,0.535676383,0.225484358,0.337236178,0.433068113,0.452264205,0.494647938,0.353924677,0.170237742,0.212391307,0.475113831,0.473775379,0.611234268,0.124383046,0.222384082,-0.389536926,0,-0.243892615,0.447683411,0.516799639,0.223172967,0.479160399,0.268599975,0.645892164,0.01919043,0.116136811,0.865863016,105.6304239,20.31490608
1430,1430,0.386223572,0.419721072,0.490235911,0.176880581,0.546610515,0.809843603,0.330904066,0.147931625,0.634357959,0.797359288,0.144089394,0.530128242,0.234007165,0.34374277,0.44893806,0.462584116,0.492132491,0.356235164,0.212423453,0.217387686,0.467035952,0.481239466,0.613906184,0.118054221,0.426967976,-0.389536926,0,-0.246224052,0.416663629,0.529490652,0.21686478,0.491508936,0.272750239,0.647669362,0.009153687,0.109512103,0.845795946,105.6306934,20.31490608
1431,1431,0.393443312,0.404004233,0.492915588,0.149573503,0.521481337,0.789930121,0.328322377,0.144646782,0.639830764,0.795226529,0.143745069,0.553927662,0.221023906,0.338862707,0.429117548,0.437225839,0.464961969,0.353617535,0.276203969,0.197580571,0.462822798,0.474630244,0.631475715,0.116236972,0.301476373,-0.389536926,0,-0.249447722,0.119737404,0.536430303,0.211580807,0.477725904,0.267231159,0.658064386,0.016792266,0.099316764,0.745500715,105.6309629,20.31490608
1432,1432,0.390093571,0.412458745,0.499158152,0.140638187,0.513152909,0.792996264,0.333792655,0.151739521,0.64471259,0.809304924,0.162922209,0.577629646,0.213686648,0.344302811,0.429518291,0.497650083,0.469739234,0.382115842,0.282261198,0.20005953,0.468576931,0.487157349,0.656676338,0.118332823,0.310737321,-0.391794108,0,-0.251580994,0.146938402,0.54013213,0.234054467,0.486110061,0.267231159,0.650100709,0.02035434,0.102430959,0.736100555,105.6312324,20.31490608
1433,1433,0.386021074,0.421571063,0.497977157,0.136797847,0.527058249,0.79689535,0.348760445,0.164195098,0.636725791,0.815209915,0.097815088,0.584062167,0.208321621,0.348703927,0.432410849,0.499183805,0.474676935,0.361928014,0.238300022,0.220010647,0.475565019,0.47680739,0.670238082,0.122097903,0.365729957,-0.394075313,0,-0.247361262,0.167893776,0.529854278,0.221074489,0.491851973,0.326749875,0.645997262,0.018766688,0.110601531,0.707298066,105.6315019,20.31490608
1434,1434,0.388060118,0.407671807,0.505008915,0.141893773,0.54165118,0.80425491,0.357276699,0.160229692,0.627038162,0.809636582,0.127254724,0.577757271,0.20156632,0.340997589,0.433935984,0.525184343,0.469998335,0.258187295,0.242744236,0.24177163,0.475447882,0.480972111,0.680915176,0.120143384,0.375287073,-0.391794108,0,-0.230516864,0.201377104,0.54705288,0.190739085,0.479366968,0.328752643,0.616697652,0.021484525,0.112473985,0.679355602,105.6317714,20.31490608
1435,1435,0.38860542,0.409635213,0.533380175,0.140084516,0.546084645,0.796883446,0.341959884,0.151619108,0.627617302,0.81452769,0.136846303,0.587518836,0.202088994,0.344593861,0.447890751,0.540858718,0.480468782,0.33628492,0.243947453,0.240541912,0.467659127,0.472253218,0.679025147,0.116095038,0.335020789,-0.391794108,0,-0.198017467,0.219952288,0.54070206,0.513027645,0.468640882,0.330605362,0.588679989,0.019156713,0.115999323,0.670660373,105.6320409,20.31490608
1436,1436,0.387185414,0.404797045,0.530289574,0.156248054,0.528885633,0.791851465,0.338940384,0.139835167,0.64012558,0.793710135,0.127699795,0.566983734,0.210086433,0.337076706,0.439266134,0.548075267,0.482389546,0.34441144,0.307280791,0.222497714,0.46873365,0.539409086,0.675662565,0.116483287,0.29750021,-0.391794108,0,-0.166516567,0.216794634,0.551303782,0.62296525,0.465066773,0.32239323,0.569164684,0.02053907,0.108389053,0.645947156,105.6323104,20.31490608
1437,1437,0.384602528,0.404104427,0.521133371,0.189262617,0.527190696,0.785441777,0.336991505,0.132941266,0.630816402,0.787034173,0.128666233,0.561235043,0.207465489,0.320651098,0.431954669,0.544294481,0.483267154,0.351236139,0.330488079,0.192484852,0.473272476,0.534889835,0.668693532,0.116471998,0.297402083,-0.391794108,0,-0.145597199,0.214811319,0.542463701,0.786456905,0.459009544,0.318970292,0.568165594,0.011799647,0.111936735,0.717264449,105.6325798,20.31490608
1438,1438,0.384117131,0.416320833,0.497769674,0.183240548,0.538742603,0.793521709,0.339645219,0.122660785,0.61934585,0.804151692,0.134442719,0.568917197,0.21206118,0.306503063,0.441696118,0.546202053,0.479560773,0.37523,0.356265288,0.188656306,0.472981609,0.536065918,0.674582522,0.122341534,0.320175911,-0.387254021,0,-0.15334895,0.210213994,0.55264138,0.760687879,0.464753523,0.316583326,0.602979694,0.011934762,0.111826229,0.741448847,105.6328493,20.31490608
1439,1439,0.376868935,0.405752752,0.512650595,0.200708959,0.531466375,0.792389553,0.348768869,0.109647757,0.594302539,0.812669113,0.142733029,0.587111908,0.210663745,0.299096598,0.426470389,0.544654083,0.478788089,0.399938667,0.38199928,0.218638699,0.468139768,0.532210838,0.648856706,0.120428393,0.330956722,-0.389520356,0,-0.161153262,0.224583513,0.549684911,0.640655332,0.454629432,0.320938899,0.614481428,0.013305076,0.110760726,0.777194175,105.6331188,20.31490608
1440,1440,0.381456045,0.397465063,0.510905356,0.19642557,0.499035537,0.778361249,0.344111672,0.116487813,0.58104465,0.814663274,0.220954142,0.586354644,0.196053431,0.288237771,0.383526339,0.527575437,0.494798071,0.407715811,0.328012182,0.258137753,0.465565599,0.534246182,0.63091915,0.124402141,0.332743216,-0.385011529,0,-0.161640061,0.226520133,0.549300841,0.562763879,0.454798511,0.313141977,0.609146857,0.008203207,0.119530425,0.821067744,105.6333883,20.31490608
1441,1441,0.392098734,0.393369089,0.494857485,0.164639395,0.497324784,0.778060602,0.335567689,0.1098956,0.590408755,0.792333953,0.181535801,0.571201985,0.191820127,0.288460072,0.349713265,0.531829052,0.473733981,0.418565775,0.329149022,0.26723042,0.455550899,0.525009122,0.63967316,0.126379677,0.304561707,-0.37831104,0,-0.080617832,0.228637423,0.544122249,0.499431756,0.455498459,0.316409601,0.594430253,0.001735388,0.119670618,0.821078271,105.6336578,20.31490608
1442,1442,0.389218068,0.405434642,0.493031956,0.151920488,0.492700702,0.779995066,0.333328423,0.121827135,0.602793687,0.788789578,0.190425991,0.566545397,0.188161466,0.289794027,0.360455424,0.536663655,0.455538332,0.457482693,0.336405077,0.228953339,0.450198458,0.530219869,0.627259804,0.122250484,0.299395592,-0.373890749,0,-0.06809773,0.238950102,0.50354853,0.48555984,0.448612785,0.319101898,0.584679101,0.000565511,0.121969549,0.846001685,105.6339273,20.31490608
1443,1443,0.387528976,0.386893726,0.488217481,0.162166715,0.455948027,0.773403113,0.343103614,0.146297097,0.606591906,0.774964647,0.255810721,0.553152391,0.182657703,0.298124413,0.294870631,0.536830507,0.450780551,0.479866881,0.379404723,0.271008666,0.453547371,0.528646614,0.63145609,0.116748288,0.321769141,-0.37387455,0,-0.060617943,0.229595281,0.480269106,0.16021569,0.445159656,0.267138551,0.575198186,-0.001934438,0.115583047,0.825136048,105.6341968,20.31490608
1444,1444,0.384270045,0.387213194,0.477826828,0.176634951,0.415411132,0.785140765,0.341839512,0.154314973,0.594294317,0.761942176,0.261146451,0.522191951,0.180533363,0.307595299,0.286521813,0.541638752,0.449987434,0.48803954,0.370187761,0.268769358,0.45293319,0.528551126,0.621146066,0.120649822,0.331467941,-0.376081094,0,-0.066267194,0.193464531,0.501117232,0.204516463,0.445978735,0.262369212,0.591061094,-0.001979237,0.109512943,0.897204501,105.6344663,20.31490608
1445,1445,0.384270045,0.387213194,0.477826828,0.176634951,0.415411132,0.785140765,0.341839512,0.154314973,0.594294317,0.761942176,0.261146451,0.522191951,0.180533363,0.307595299,0.286521813,0.541638752,0.449987434,0.48803954,0.370187761,0.268769358,0.45293319,0.528551126,0.621146066,0.120649822,0.331467941,-0.376081094,0,-0.066267194,0.193464531,0.501117232,0.204516463,0.445978735,0.25738284,0.591061094,-0.001979237,0.109512943,0.897204501,105.6347358,20.31490608
1446,1446,0.384783755,0.396491768,0.475600472,0.242494777,0.409866575,0.779751294,0.342101776,0.169261387,0.579871343,0.781302156,0.195820306,0.530990435,0.185309408,0.31840296,0.277508264,0.556590025,0.448564724,0.486584354,0.358456131,0.285096062,0.461019156,0.534081536,0.619072717,0.124667968,0.356102523,-0.380515514,0,-0.080657555,0.463709099,0.553341734,0.207892172,0.448241195,0.261695886,0.588168217,0.354095173,0.10465105,0.857108129,105.6350053,20.31490608
1447,1447,0.398480615,0.401086212,0.482179949,0.374320544,0.398654481,0.787512492,0.335455521,0.177520603,0.583323061,0.807853657,0.192828809,0.550015915,0.183738497,0.318728433,0.343428991,0.56062244,0.460852546,0.489492562,0.359120036,0.337487683,0.465936452,0.525658799,0.62079277,0.133021646,0.355260971,-0.382743458,0,-0.068310134,0.485542184,0.564470647,0.225748568,0.448215977,0.264523914,0.602272292,0.349524888,0.106936437,0.861745088,105.6352748,20.31490608
1448,1448,0.395471713,0.406038885,0.488492414,0.481778238,0.397270234,0.805321903,0.335560224,0.187680025,0.566281963,0.828838714,0.181701116,0.572885845,0.183027489,0.315964306,0.373200659,0.564379705,0.460198814,0.498238879,0.371418874,0.365296054,0.461731301,0.533143579,0.596794472,0.123312814,0.365934206,-0.380515514,0,-0.058449827,0.521635646,0.565050489,0.21126814,0.451886971,0.269435413,0.614465722,0.345218336,0.269787125,0.86807987,105.6355443,20.31490608
1449,1449,0.38878778,0.399572523,0.501450555,0.491960935,0.396528268,0.801478969,0.333837265,0.187525435,0.555015376,0.807380604,0.158140564,0.582929117,0.192174221,0.312043207,0.408196912,0.55566604,0.450124129,0.495183101,0.337772464,0.368103919,0.458619619,0.534269574,0.580189032,0.123113136,0.371101136,-0.382743458,0,-0.056478171,0.484154257,0.549066079,0.219896474,0.366110279,0.270278787,0.612751187,0.345218336,0.253150241,0.851514603,105.6358138,20.31490608
1450,1450,0.393922265,0.410632207,0.53207181,0.5081529,0.393854224,0.804187037,0.339731149,0.187962066,0.551700584,0.803106138,0.266357764,0.591224527,0.199379175,0.302257258,0.425400411,0.559078802,0.45455877,0.493557067,0.337310745,0.387936251,0.47086304,0.536528246,0.542339644,0.122757881,0.358130668,-0.382743458,0,-0.052757018,0.444465877,0.56019389,0.184392718,0.344740087,0.266723935,0.61706984,0.340235066,0.257028023,0.854567312,105.6360833,20.31490608
1451,1451,0.395382886,0.425875088,0.557777046,0.506335949,0.402021673,0.817330682,0.344374197,0.196886168,0.559683311,0.792294638,0.184078779,0.589285472,0.210815555,0.285165265,0.431084609,0.564656202,0.444030474,0.489930086,0.336559276,0.399040815,0.474435764,0.535634796,0.56584914,0.122728843,0.284391223,-0.384978606,0,-0.054319489,0.141980179,0.733177657,0.180978795,0.345145006,0.270697627,0.608367273,0.330480554,0.271575773,0.880040066,105.6363528,20.31490608
1452,1452,0.39100601,0.41558699,0.529811573,0.512698512,0.400418791,0.804199826,0.338938699,0.177778495,0.557523455,0.793270308,0.265384458,0.587296416,0.208125922,0.279184073,0.422730451,0.561393545,0.446517285,0.482505102,0.376898717,0.399655457,0.459429145,0.524595834,0.567826417,0.122522604,0.239812461,-0.384978606,0,-0.051852158,0.172150941,0.736399924,0.200355205,0.357674651,0.270697627,0.60948034,0.316030756,0.265086366,0.862349917,105.6366223,20.31490608
1453,1453,0.396625285,0.41545537,0.516558178,0.510076464,0.379869733,0.805910619,0.347412676,0.156860473,0.572809712,0.79346593,0.251368982,0.589962684,0.214947818,0.282456257,0.347239337,0.573084205,0.438731944,0.553596448,0.361067202,0.406336409,0.455235687,0.530404598,0.543599306,0.126855346,0.365673044,-0.380515514,0,-0.053095372,0.207916549,0.745684599,0.207285981,0.362114254,0.265213634,0.601154102,-7.75E-05,0.246334261,0.879840121,105.6368918,20.31490608
1454,1454,0.401587446,0.421177727,0.515577761,0.519213026,0.37825584,0.81407615,0.346394989,0.178509861,0.577874504,0.781213123,0.242080984,0.610343914,0.205622887,0.279816145,0.364142132,0.580338853,0.268950824,0.596076817,0.363435901,0.428461064,0.462198294,0.532778125,0.53361893,0.129040579,0.378116674,-0.380515514,0,-0.192690321,0.222465905,0.764463932,0.220747013,0.358085608,0.270348876,0.586084729,0.006146857,0.247635081,0.89829851,105.6371613,20.31490608
1455,1455,0.394410732,0.423012203,0.511187815,0.518223114,0.371631644,0.811884204,0.351310997,0.220923979,0.583243708,0.801014407,0.250121862,0.62307205,0.203156742,0.29789975,0.372060592,0.585834648,0.279503707,0.619662337,0.377033142,0.448826054,0.458521894,0.530213212,0.537177235,0.128820469,0.368381602,-0.378278434,0,-0.191330062,0.237154756,0.758991461,0.235056389,-0.034443732,0.260483081,0.58589512,0.005974916,0.25625687,0.903720714,105.6374308,20.31490608
1456,1456,0.390237846,0.412582864,0.493115092,0.416607275,0.444648522,0.763919447,0.32327627,0.20376779,0.612543795,0.808113115,0.174048126,0.449994831,0.266000376,0.34253482,0.732405545,0.496232422,0.824307927,0.447987193,0.394977816,0.228288627,0.467684826,0.459197284,0.646945899,0.116074761,0.117282685,-0.380515514,0,-0.153893968,-0.310109536,0.164299055,0.803836448,0.521963069,0.262455461,0.671213343,0.21557112,0.094251343,0.89341914,105.6236865,20.31517557
1457,1457,0.387427273,0.408458129,0.504841573,0.437018501,0.442334042,0.77170078,0.31739685,0.1914456,0.629489025,0.814045486,0.169522418,0.474862908,0.254596399,0.322060885,0.712080953,0.474831987,0.789180095,0.418111149,0.401969056,0.252604739,0.465217327,0.449938083,0.644762803,0.112396866,0.115805276,-0.021549842,0,-0.146915913,-0.309146816,0.163622836,0.870387141,0.513181762,0.257998754,0.641677985,0.214965646,0.087821398,0.819690232,105.623956,20.31517557
1458,1458,0.384043596,0.400169974,0.502365991,0.439188794,0.436121785,0.768832243,0.317266713,0.193427816,0.613443572,0.774472946,0.173354159,0.517294694,0.243778546,0.328593954,0.661701126,0.457658625,0.800875501,0.39112922,0.309566369,0.244395646,0.450057261,0.43799074,0.623162877,0.114383836,0.112565457,0.038250904,0,-0.145628216,-0.327542705,0.172493312,0.895564054,0.491997761,0.259297511,0.642977157,0.214656483,0.078759034,0.827531578,105.6242255,20.31517557
1459,1459,0.385340886,0.398814739,0.511051435,0.414165127,0.445264041,0.759410452,0.317077889,0.213384771,0.601345175,0.768056999,0.175992662,0.576670334,0.253121804,0.324675375,0.702501162,0.450627462,0.772352039,0.385819005,0.309381616,0.185961831,0.45945404,0.442585084,0.586664676,0.112364856,0.195997503,0.119157589,0,-0.140675158,-0.375249101,0.167188353,0.845870261,0.503627493,0.263693762,0.629293374,0.22530165,0.075866954,0.901330147,105.624495,20.31517557
1460,1460,0.381614185,0.404521439,0.534812149,0.42917798,0.435729509,0.764626637,0.326210598,0.216051325,0.621863036,0.789100709,0.172663982,0.568562924,0.254283122,0.320138726,0.687054914,0.447869999,0.791257263,0.335299206,0.302822993,0.165696905,0.466882543,0.44934643,0.573968672,0.120414799,0.189399342,0.087291431,0,-0.139728241,-0.10390186,0.16941147,0.792519038,0.497710361,0.260507154,0.630877689,0.217001751,0.081604998,0.828311882,105.6247645,20.31517557
1461,1461,0.384365386,0.410808131,0.567426493,0.438021403,0.434623502,0.792650668,0.319644504,0.204252868,0.634503662,0.796153615,0.173267267,0.597635063,0.262405358,0.322119094,0.690618333,0.462227953,0.791968084,0.336602861,0.300986552,0.190188079,0.474329685,0.456008052,0.576095188,0.114370102,0.126983489,0.088830058,0,-0.1348682,-0.093655455,0.169941153,0.787074437,0.522506289,0.260900584,0.628128108,0.206399669,0.077674354,0.907025237,105.625034,20.31517557
1462,1462,0.387714399,0.419509556,0.616349906,0.449037217,0.454697241,0.808195394,0.328258168,0.193430729,0.637337852,0.799599735,0.184321676,0.589444196,0.267200306,0.328818447,0.692827694,0.489245022,0.818032076,0.346735144,0.307818207,0.189492184,0.469541016,0.456691171,0.55868354,0.11425131,0.122507162,0.097751452,0,-0.137623404,-0.080925302,0.169039311,0.720722648,0.525357502,0.260048607,0.637942601,0.202130564,0.067288518,0.897614749,105.6253035,20.31517557
1463,1463,0.393334995,0.426315202,0.613103898,0.449657236,0.445322085,0.824323389,0.326493633,0.168179545,0.633625441,0.815654865,0.193356356,0.574805032,0.279579591,0.335224739,0.716260265,0.491098297,0.785673748,0.348335354,0.304015429,0.1831532,0.460733183,0.455628571,0.551921916,0.120263571,0.215314589,0.147212717,0,-0.147280938,0.184588354,0.498291124,0.41111374,0.524535018,0.263524308,0.63311566,0.19303744,0.048831955,0.928049885,105.625573,20.31517557
1464,1464,0.395031179,0.423049407,0.601119963,0.431415433,0.434624712,0.81182698,0.32664219,0.15896274,0.628895073,0.805445444,0.117952647,0.571548262,0.287081678,0.325065838,0.654760583,0.481980491,0.782085715,0.354847158,0.312924974,0.182928256,0.448336491,0.453360892,0.556783174,0.120263571,0.210074089,0.120949091,0,-0.150168332,0.260467173,0.49942172,0.239619335,0.525265394,0.268098625,0.639211337,0.178503554,0.046479574,0.822620618,105.6258425,20.31517557
1465,1465,0.395031179,0.423049407,0.601119963,0.431415433,0.434624712,0.81182698,0.32664219,0.15896274,0.628895073,0.805445444,0.117952647,0.571548262,0.287081678,0.325065838,0.654760583,0.481980491,0.782085715,0.354847158,0.312924974,0.182928256,0.448336491,0.453360892,0.556783174,0.120263571,0.210074089,0.171367135,0,-0.150168332,0.260467173,0.49942172,0.239619335,0.525265394,0.270725062,0.639211337,0.178503554,0.046479574,0.822620618,105.626112,20.31517557
1466,1466,0.382690237,0.424727751,0.581409462,0.389706808,0.443185323,0.806449241,0.325736404,0.152366618,0.624834383,0.812287691,0.212935279,0.578824267,0.2976705,0.330712098,0.593349429,0.468244451,0.787367928,0.353528365,0.326131286,0.186198533,0.431579058,0.462905576,0.573458395,0.120277333,0.21486709,0.213519001,0,-0.145638925,0.310555413,0.507206164,0.156955583,0.52321708,0.272143852,0.64759904,-0.026568666,0.041034315,0.866526912,105.6263815,20.31517557
1467,1467,0.393514411,0.430315695,0.589867907,0.321285576,0.444461323,0.82236887,0.327005884,0.156492554,0.650991233,0.826084809,0.212258899,0.581234666,0.305330852,0.34344802,0.629224558,0.471458489,0.7101435,0.356869502,0.337563421,0.185665836,0.41466584,0.468904433,0.603877901,0.120381393,0.216474447,0.228714368,0,-0.152623095,0.331261779,0.515844041,-0.49243982,0.521292359,0.269273217,0.666348841,-0.019498334,0.042521229,0.83891964,105.626651,20.31517557
1468,1468,0.396136405,0.4346624,0.603345744,0.277428286,0.44531238,0.820238553,0.334867628,0.161762791,0.662568882,0.830314592,0.107730255,0.574728897,0.306097917,0.357080676,0.681028713,0.469871035,0.784092514,0.354854327,0.347962554,0.191354964,0.433466225,0.472569657,0.611545228,0.12045699,0.367875277,0.228714368,0,-0.161865294,0.373755347,0.528592476,0.209783199,0.529827253,0.269273217,0.681206538,-0.002573121,0.127050981,0.81591152,105.6269205,20.31517557
1469,1469,0.398849087,0.432312245,0.595188534,0.272758149,0.448988107,0.815879827,0.334502128,0.162796961,0.634367745,0.82061687,0.106729857,0.570430075,0.29785745,0.353798194,0.682157559,0.466951931,0.765174796,0.344516938,0.343818827,0.211332396,0.446860944,0.472350485,0.617332514,0.120571239,0.367642919,0.233777907,0,-0.167728877,0.376467174,0.523888448,0.230058645,0.518261984,0.262943835,0.64801474,0.005384645,0.125314399,0.862016416,105.62719,20.31517557
1470,1470,0.396148713,0.418451186,0.587181037,0.282379525,0.456848246,0.805008962,0.329339054,0.150675453,0.625379413,0.811794534,0.114631346,0.560461335,0.296962902,0.357830689,0.62818402,0.467278542,0.697117479,0.355670051,0.338291023,0.246031757,0.438672215,0.468222794,0.604555151,0.122745995,0.385705034,0.24535831,0,-0.176207324,0.37919291,0.505810144,0.250604991,0.497093207,0.272745687,0.61968115,-0.005134017,0.124501801,0.800116755,105.6274595,20.31517557
1471,1471,0.391084856,0.413248616,0.559401249,0.310970485,0.462241691,0.788162029,0.330485827,0.145586904,0.62501907,0.792265488,0.121405224,0.553730351,0.300139381,0.344141158,0.622345689,0.45505613,0.723896764,0.362165749,0.33383226,0.240458439,0.4317961,0.462945112,0.588573872,0.122855359,0.277717813,0.25250895,0,-0.186264144,0.404257135,0.507355193,0.247762906,0.482148837,0.276276877,0.636561861,-0.00771738,0.122919379,0.819791398,105.6277289,20.31517557
1472,1472,0.38299997,0.394912424,0.525676072,0.339261029,0.468392704,0.778612439,0.316596299,0.131190128,0.620031436,0.756718286,0.110203124,0.530998537,0.265001456,0.334299734,0.497637051,0.452128186,0.733101421,0.390003771,0.316249723,0.173754792,0.429092405,0.465974096,0.586835567,0.120682179,0.25711556,0.332010095,0,-0.202711828,0.452553796,0.498170455,0.248000552,0.474987235,0.271680159,0.622888371,-0.000711522,0.128170064,0.804447076,105.6279984,20.31517557
1473,1473,0.382378909,0.397425349,0.496424264,0.281776159,0.476310755,0.772563169,0.322485258,0.135158928,0.60625897,0.725494296,0.109794279,0.513149193,0.231178478,0.32841458,0.467392242,0.439826467,0.616425839,0.380727746,0.294924248,0.169910981,0.423372267,0.459951508,0.576508261,0.120682179,0.221232953,0.347000823,0,-0.212930066,0.521021083,0.506508148,0.248029148,0.454365607,0.268124999,0.631641256,0.001772223,0.127427939,0.800787964,105.6282679,20.31517557
1474,1474,0.386101495,0.394873221,0.502423121,0.236721532,0.479999283,0.763722929,0.315625054,0.12519112,0.59547888,0.718472601,0.193384409,0.486932785,0.21005849,0.316696424,0.491761204,0.445236475,0.59391794,0.325091427,0.291948817,0.162458345,0.449223847,0.457826907,0.579000815,0.120682179,0.20677415,0.332473912,0,-0.210494087,0.617619144,0.501657333,0.251163541,0.453117649,0.265423463,0.639806096,0.0109258,0.134495708,0.802669077,105.6285374,20.31517557
1475,1475,0.387805296,0.39764053,0.501720548,0.215814181,0.50560154,0.769553602,0.322275533,0.06899471,0.612634718,0.678319645,0.182083338,0.469983429,0.209385876,0.323397544,0.461555259,0.441997142,0.584192583,0.328184847,0.283149292,0.208785768,0.447380345,0.455860397,0.543462424,0.120586564,0.202856552,0.322381332,0,-0.203390512,0.635177263,0.496104279,0.248774405,0.47173464,0.26748587,0.649912439,0.017354506,0.147333787,0.857894765,105.6288069,20.31517557
1476,1476,0.389890176,0.401309725,0.497951425,0.263047645,0.529308707,0.796536628,0.33058456,0.077166217,0.617767972,0.703450164,0.168996578,0.483924627,0.215808543,0.326786377,0.438190094,0.425085414,0.563007288,0.333055318,0.287943471,0.206322516,0.454561003,0.462289655,0.582787775,0.124744754,0.195673802,0.355068523,0,-0.202532291,0.62834252,0.511392582,0.257786694,0.473376067,0.264107632,0.672228233,0.018552132,0.146493126,0.812986472,105.6290764,20.31517557
